select8::user	select8::url	select8::opened_count	select8::closed_count	select8::reopened_count	select8::total_actions_count
martinqt	https://github.com/martinqt	1	0	0	1
mattgu74	https://github.com/mattgu74	6	0	0	6
mattions	https://github.com/mattions	4	8	0	12
mattlunn	https://github.com/mattlunn	2	0	0	2
mattslay	https://github.com/mattslay	2	0	0	2
mattvenn	https://github.com/mattvenn	0	1	0	1
maxogden	https://github.com/maxogden	1	1	0	2
maxpowel	https://github.com/maxpowel	1	0	0	1
mceachen	https://github.com/mceachen	1	1	0	2
meyergre	https://github.com/meyergre	1	0	0	1
mhuggins	https://github.com/mhuggins	1	0	0	1
microcai	https://github.com/microcai	0	1	0	1
mikezang	https://github.com/mikezang	1	0	0	1
mingqlin	https://github.com/mingqlin	1	0	0	1
miniupnp	https://github.com/miniupnp	0	1	0	1
miohtama	https://github.com/miohtama	1	0	0	1
misomero	https://github.com/misomero	1	0	0	1
mixandgo	https://github.com/mixandgo	1	0	0	1
mlafauci	https://github.com/mlafauci	0	1	0	1
mleinart	https://github.com/mleinart	0	1	0	1
mmeyer2k	https://github.com/mmeyer2k	0	1	1	2
mmoore99	https://github.com/mmoore99	1	0	0	1
mmotorny	https://github.com/mmotorny	1	0	0	1
mmurdoch	https://github.com/mmurdoch	0	1	0	1
mmynsted	https://github.com/mmynsted	1	0	0	1
moechofe	https://github.com/moechofe	1	0	0	1
monteslu	https://github.com/monteslu	1	0	0	1
moroshko	https://github.com/moroshko	1	0	0	1
mpdehaan	https://github.com/mpdehaan	1	2	0	3
mroushdy	https://github.com/mroushdy	1	0	0	1
msteiger	https://github.com/msteiger	2	1	0	3
mtayseer	https://github.com/mtayseer	1	0	0	1
musketyr	https://github.com/musketyr	2	0	0	2
mydayzde	https://github.com/mydayzde	1	0	0	1
naderman	https://github.com/naderman	0	1	0	1
nberardi	https://github.com/nberardi	0	1	0	1
nbguzman	https://github.com/nbguzman	0	2	0	2
ncb000gt	https://github.com/ncb000gt	0	1	0	1
neithere	https://github.com/neithere	2	2	0	4
nescitus	https://github.com/nescitus	1	0	0	1
neverfox	https://github.com/neverfox	1	0	0	1
newville	https://github.com/newville	0	1	0	1
nfaggian	https://github.com/nfaggian	2	0	0	2
nilclass	https://github.com/nilclass	2	0	0	2
nisshiee	https://github.com/nisshiee	5	5	0	10
nivedred	https://github.com/nivedred	1	0	0	1
nrbiocom	https://github.com/nrbiocom	5	0	2	7
nschneid	https://github.com/nschneid	4	0	0	4
nschonni	https://github.com/nschonni	1	1	0	2
nurcahyo	https://github.com/nurcahyo	1	0	0	1
oberstet	https://github.com/oberstet	0	7	0	7
omalley1	https://github.com/omalley1	2	0	0	2
ondrowan	https://github.com/ondrowan	0	1	0	1
opencart	https://github.com/opencart	0	3	0	3
osiris43	https://github.com/osiris43	0	1	0	1
palemium	https://github.com/palemium	0	2	0	2
palewire	https://github.com/palewire	2	1	0	3
palmolja	https://github.com/palmolja	0	1	1	2
pannellr	https://github.com/pannellr	2	3	0	5
pantheis	https://github.com/pantheis	1	0	0	1
papousek	https://github.com/papousek	1	1	0	2
paullenz	https://github.com/paullenz	4	0	0	4
pchickey	https://github.com/pchickey	0	1	0	1
pcmakine	https://github.com/pcmakine	1	0	0	1
pcwalton	https://github.com/pcwalton	0	1	0	1
pedersen	https://github.com/pedersen	3	0	0	3
peschkaj	https://github.com/peschkaj	1	0	0	1
pfenwick	https://github.com/pfenwick	1	0	0	1
phendryx	https://github.com/phendryx	1	0	0	1
philipfc	https://github.com/philipfc	1	0	0	1
pieterdb	https://github.com/pieterdb	1	0	0	1
pmaziere	https://github.com/pmaziere	1	1	0	2
pokonski	https://github.com/pokonski	0	3	0	3
pontikis	https://github.com/pontikis	3	0	0	3
ppinter1	https://github.com/ppinter1	1	0	0	1
prudhomm	https://github.com/prudhomm	1	0	0	1
quintona	https://github.com/quintona	1	1	0	2
qurandev	https://github.com/qurandev	3	6	0	9
r-kitaev	https://github.com/r-kitaev	1	0	0	1
ragoutje	https://github.com/ragoutje	1	0	0	1
ramainen	https://github.com/ramainen	10	2	0	12
randallm	https://github.com/randallm	1	3	0	4
raphaelm	https://github.com/raphaelm	3	1	1	5
rasathus	https://github.com/rasathus	0	1	0	1
remdroid	https://github.com/remdroid	0	1	0	1
renpytom	https://github.com/renpytom	0	1	0	1
repetier	https://github.com/repetier	1	5	0	6
rhefner1	https://github.com/rhefner1	0	1	0	1
rickard2	https://github.com/rickard2	0	1	0	1
rjmackay	https://github.com/rjmackay	0	1	0	1
rjmarsan	https://github.com/rjmarsan	1	0	0	1
rlagur55	https://github.com/rlagur55	1	0	0	1
rmcgibbo	https://github.com/rmcgibbo	1	0	0	1
robin850	https://github.com/robin850	1	0	0	1
ronniekk	https://github.com/ronniekk	0	3	0	3
rosaguns	https://github.com/rosaguns	1	0	0	1
roylines	https://github.com/roylines	1	1	0	2
royneary	https://github.com/royneary	1	0	0	1
rterbush	https://github.com/rterbush	1	0	0	1
rtxanson	https://github.com/rtxanson	0	1	0	1
samaaron	https://github.com/samaaron	1	1	0	2
samisund	https://github.com/samisund	1	0	0	1
samuri51	https://github.com/samuri51	0	2	0	2
sankha93	https://github.com/sankha93	0	1	0	1
satya164	https://github.com/satya164	0	2	0	2
sbellity	https://github.com/sbellity	0	1	1	2
schefels	https://github.com/schefels	1	0	0	1
schinken	https://github.com/schinken	1	0	0	1
sdeleuze	https://github.com/sdeleuze	0	1	0	1
sdietzel	https://github.com/sdietzel	0	1	0	1
seelmann	https://github.com/seelmann	1	0	0	1
semencov	https://github.com/semencov	1	0	0	1
sengupta	https://github.com/sengupta	1	0	0	1
sethladd	https://github.com/sethladd	2	0	0	2
setpixel	https://github.com/setpixel	0	2	0	2
sgireddy	https://github.com/sgireddy	2	0	0	2
sgrassie	https://github.com/sgrassie	1	0	0	1
sharadmv	https://github.com/sharadmv	1	1	0	2
sharwell	https://github.com/sharwell	1	0	0	1
shazahm1	https://github.com/shazahm1	4	0	0	4
shimaore	https://github.com/shimaore	1	0	0	1
shoejosh	https://github.com/shoejosh	4	1	0	5
shoghicp	https://github.com/shoghicp	0	1	0	1
shootnix	https://github.com/shootnix	3	0	0	3
shtylman	https://github.com/shtylman	0	1	0	1
silvinci	https://github.com/silvinci	0	1	0	1
simonszu	https://github.com/simonszu	1	0	0	1
simplerr	https://github.com/simplerr	1	0	0	1
sithhell	https://github.com/sithhell	0	2	0	2
skarphet	https://github.com/skarphet	0	1	0	1
skivvies	https://github.com/skivvies	1	0	0	1
slang800	https://github.com/slang800	2	0	0	2
slarikan	https://github.com/slarikan	1	0	0	1
slopjong	https://github.com/slopjong	1	0	0	1
slygamer	https://github.com/slygamer	1	0	0	1
smoeding	https://github.com/smoeding	1	0	0	1
sojinkim	https://github.com/sojinkim	3	2	0	5
sproctor	https://github.com/sproctor	1	2	0	3
spullara	https://github.com/spullara	1	2	0	3
sritchie	https://github.com/sritchie	1	3	0	4
sroberts	https://github.com/sroberts	1	0	0	1
stalkerg	https://github.com/stalkerg	1	0	0	1
steenstn	https://github.com/steenstn	0	1	0	1
steipete	https://github.com/steipete	0	2	0	2
stevvooe	https://github.com/stevvooe	1	0	0	1
subhodip	https://github.com/subhodip	1	0	0	1
syurekli	https://github.com/syurekli	3	1	0	4
tbaddade	https://github.com/tbaddade	0	2	0	2
tbekolay	https://github.com/tbekolay	1	0	0	1
tea2code	https://github.com/tea2code	1	4	0	5
tfmorris	https://github.com/tfmorris	1	0	0	1
thevisad	https://github.com/thevisad	0	4	0	4
thlorenz	https://github.com/thlorenz	0	1	0	1
threedot	https://github.com/threedot	1	0	0	1
timowest	https://github.com/timowest	0	1	0	1
tirithen	https://github.com/tirithen	0	1	0	1
tjusiyan	https://github.com/tjusiyan	1	0	0	1
toberto2	https://github.com/toberto2	7	0	0	7
tonatos3	https://github.com/tonatos3	0	2	0	2
tony1223	https://github.com/tony1223	1	0	0	1
tordanik	https://github.com/tordanik	1	2	0	3
travitch	https://github.com/travitch	1	0	0	1
trokster	https://github.com/trokster	1	0	0	1
tshinnic	https://github.com/tshinnic	1	0	0	1
twestley	https://github.com/twestley	1	0	0	1
twocents	https://github.com/twocents	1	0	0	1
umsmit32	https://github.com/umsmit32	1	0	0	1
ursachec	https://github.com/ursachec	15	7	1	23
uskudnik	https://github.com/uskudnik	0	5	0	5
vantunes	https://github.com/vantunes	1	0	0	1
vavraCZe	https://github.com/vavraCZe	3	0	0	3
vbmacher	https://github.com/vbmacher	0	1	0	1
vchelaru	https://github.com/vchelaru	1	0	0	1
vdmitrij	https://github.com/vdmitrij	1	0	0	1
verdywid	https://github.com/verdywid	1	0	0	1
vita10gy	https://github.com/vita10gy	1	0	0	1
w-martin	https://github.com/w-martin	1	0	0	1
wakaru44	https://github.com/wakaru44	0	1	0	1
war59312	https://github.com/war59312	1	0	0	1
wbyokomo	https://github.com/wbyokomo	1	0	0	1
weisjohn	https://github.com/weisjohn	1	1	0	2
wgoodman	https://github.com/wgoodman	1	0	0	1
wiggin15	https://github.com/wiggin15	0	1	0	1
willem-o	https://github.com/willem-o	0	1	0	1
wkgallo3	https://github.com/wkgallo3	3	0	0	3
wolftune	https://github.com/wolftune	1	0	0	1
xapher19	https://github.com/xapher19	1	0	0	1
xissburg	https://github.com/xissburg	1	0	0	1
xoxota99	https://github.com/xoxota99	7	0	0	7
xuesumin	https://github.com/xuesumin	1	0	0	1
xycaleth	https://github.com/xycaleth	1	0	0	1
yabawock	https://github.com/yabawock	1	1	0	2
yegor256	https://github.com/yegor256	1	0	0	1
ykhehra1	https://github.com/ykhehra1	1	0	0	1
yuyichao	https://github.com/yuyichao	0	1	0	1
zcattacz	https://github.com/zcattacz	0	1	0	1
zgramana	https://github.com/zgramana	1	0	0	1
zidarsk8	https://github.com/zidarsk8	1	0	0	1
zmillman	https://github.com/zmillman	0	6	0	6
zvonimir	https://github.com/zvonimir	2	0	0	2
128keaton	https://github.com/128keaton	1	0	0	1
Aethylred	https://github.com/Aethylred	0	1	0	1
AlJohnson	https://github.com/AlJohnson	2	0	0	2
Alarmfifa	https://github.com/Alarmfifa	1	0	0	1
Aldegonde	https://github.com/Aldegonde	1	0	0	1
Alexei03a	https://github.com/Alexei03a	1	0	0	1
AngleWyrm	https://github.com/AngleWyrm	3	3	0	6
BeeWarloc	https://github.com/BeeWarloc	6	0	0	6
Beefeater	https://github.com/Beefeater	9	0	0	9
BlackSudo	https://github.com/BlackSudo	1	0	0	1
Brettflan	https://github.com/Brettflan	0	1	0	1
Brilliant	https://github.com/Brilliant	1	0	0	1
BurntimeX	https://github.com/BurntimeX	0	1	0	1
ByteShare	https://github.com/ByteShare	1	0	0	1
Cakestory	https://github.com/Cakestory	2	0	0	2
Catanzaro	https://github.com/Catanzaro	4	2	0	6
Chrysweel	https://github.com/Chrysweel	0	1	0	1
CodyHatch	https://github.com/CodyHatch	1	0	0	1
DCUdacity	https://github.com/DCUdacity	0	3	0	3
DanAlbert	https://github.com/DanAlbert	9	0	0	9
Darthfett	https://github.com/Darthfett	1	3	0	4
Davidobot	https://github.com/Davidobot	1	0	0	1
DerKarlos	https://github.com/DerKarlos	1	0	0	1
DethCount	https://github.com/DethCount	1	0	0	1
Deudondee	https://github.com/Deudondee	1	0	0	1
DmtiryGry	https://github.com/DmtiryGry	1	1	0	2
DonDavici	https://github.com/DonDavici	0	1	0	1
DonSchado	https://github.com/DonSchado	0	1	0	1
DragonCzz	https://github.com/DragonCzz	1	0	0	1
DylanSale	https://github.com/DylanSale	1	0	0	1
Fibrewire	https://github.com/Fibrewire	1	1	0	2
Fluidbyte	https://github.com/Fluidbyte	0	3	0	3
Foxtacles	https://github.com/Foxtacles	0	4	0	4
Garland-g	https://github.com/Garland-g	0	1	0	1
GoodPalms	https://github.com/GoodPalms	0	1	0	1
Grovert11	https://github.com/Grovert11	1	0	0	1
HaMster21	https://github.com/HaMster21	2	0	0	2
HorevIvan	https://github.com/HorevIvan	1	1	0	2
JPGygax68	https://github.com/JPGygax68	1	0	0	1
Jack12816	https://github.com/Jack12816	1	0	0	1
JackKelly	https://github.com/JackKelly	3	0	0	3
JeanMertz	https://github.com/JeanMertz	1	0	0	1
JensAyton	https://github.com/JensAyton	0	1	0	1
JonathanO	https://github.com/JonathanO	1	1	0	2
KatStrobe	https://github.com/KatStrobe	1	1	0	2
KatsuomiK	https://github.com/KatsuomiK	1	0	0	1
Kurren123	https://github.com/Kurren123	1	1	0	2
Lineflyer	https://github.com/Lineflyer	2	0	0	2
Londerson	https://github.com/Londerson	1	0	0	1
MaKleSoft	https://github.com/MaKleSoft	1	0	0	1
Marioman1	https://github.com/Marioman1	1	0	0	1
MasterGos	https://github.com/MasterGos	0	3	0	3
MayhemYDG	https://github.com/MayhemYDG	1	2	1	4
MikeWorth	https://github.com/MikeWorth	1	0	0	1
Mischosch	https://github.com/Mischosch	1	1	0	2
Monofraps	https://github.com/Monofraps	0	2	1	3
MoonShade	https://github.com/MoonShade	1	0	0	1
Morganlej	https://github.com/Morganlej	1	0	0	1
N3Roaster	https://github.com/N3Roaster	1	0	0	1
Navedonar	https://github.com/Navedonar	2	0	0	2
NeonGraal	https://github.com/NeonGraal	1	0	0	1
Newton715	https://github.com/Newton715	1	0	0	1
NickQiZhu	https://github.com/NickQiZhu	0	1	0	1
NotBugger	https://github.com/NotBugger	1	0	0	1
NoxNebula	https://github.com/NoxNebula	1	0	0	1
PatRuelle	https://github.com/PatRuelle	2	0	0	2
Predelnik	https://github.com/Predelnik	2	0	0	2
Progi1984	https://github.com/Progi1984	0	1	0	1
PureMunky	https://github.com/PureMunky	1	1	0	2
QuentinUK	https://github.com/QuentinUK	1	1	0	2
RandomEtc	https://github.com/RandomEtc	0	1	0	1
RomanNVKZ	https://github.com/RomanNVKZ	1	0	0	1
Runescrye	https://github.com/Runescrye	1	0	0	1
RusskiSam	https://github.com/RusskiSam	1	0	0	1
Schlaefer	https://github.com/Schlaefer	4	2	0	6
Seabizkit	https://github.com/Seabizkit	1	0	0	1
SlappyBag	https://github.com/SlappyBag	0	3	1	4
Softveras	https://github.com/Softveras	1	0	0	1
ThePiachu	https://github.com/ThePiachu	5	0	0	5
TigerWolf	https://github.com/TigerWolf	1	0	0	1
TonyBalls	https://github.com/TonyBalls	1	0	0	1
Treeeater	https://github.com/Treeeater	1	0	0	1
TrueBrain	https://github.com/TrueBrain	0	1	0	1
UNDEADgtr	https://github.com/UNDEADgtr	0	1	0	1
abarisain	https://github.com/abarisain	0	1	0	1
abeaumont	https://github.com/abeaumont	1	0	0	1
acen-uiuc	https://github.com/acen-uiuc	7	1	0	8
adamralph	https://github.com/adamralph	6	0	0	6
adbrown85	https://github.com/adbrown85	12	15	1	28
adegroote	https://github.com/adegroote	1	0	0	1
adinapoli	https://github.com/adinapoli	1	0	0	1
aethyrxeo	https://github.com/aethyrxeo	1	0	0	1
agaricusb	https://github.com/agaricusb	0	18	0	18
agatronic	https://github.com/agatronic	0	3	0	3
ajukraine	https://github.com/ajukraine	1	0	0	1
alanthing	https://github.com/alanthing	0	0	1	1
alekseyev	https://github.com/alekseyev	1	0	0	1
alemdisso	https://github.com/alemdisso	0	1	0	1
alexefish	https://github.com/alexefish	0	1	0	1
allending	https://github.com/allending	0	1	0	1
amilligan	https://github.com/amilligan	0	1	0	1
amospalla	https://github.com/amospalla	1	0	0	1
andmatand	https://github.com/andmatand	0	1	0	1
andypiper	https://github.com/andypiper	1	0	0	1
antoine-g	https://github.com/antoine-g	1	0	0	1
aparajita	https://github.com/aparajita	0	1	0	1
aperomsik	https://github.com/aperomsik	4	0	0	4
arieljake	https://github.com/arieljake	1	0	0	1
asfaltboy	https://github.com/asfaltboy	1	0	0	1
asfedorov	https://github.com/asfedorov	0	3	0	3
astrofrog	https://github.com/astrofrog	1	0	0	1
atermenji	https://github.com/atermenji	1	0	0	1
atkoehler	https://github.com/atkoehler	5	0	0	5
aubergene	https://github.com/aubergene	2	0	0	2
austenito	https://github.com/austenito	1	0	0	1
avoidwork	https://github.com/avoidwork	0	1	0	1
bartsnapp	https://github.com/bartsnapp	2	0	0	2
bclermont	https://github.com/bclermont	1	0	0	1
beanieboi	https://github.com/beanieboi	1	0	0	1
benbalter	https://github.com/benbalter	0	2	0	2
benfoster	https://github.com/benfoster	1	0	0	1
betterphp	https://github.com/betterphp	6	2	0	8
bfontaine	https://github.com/bfontaine	0	2	0	2
bhansontx	https://github.com/bhansontx	1	0	0	1
billy1380	https://github.com/billy1380	1	0	0	1
bkielbasa	https://github.com/bkielbasa	1	0	0	1
blackmole	https://github.com/blackmole	1	0	0	1
blink1073	https://github.com/blink1073	1	0	0	1
brickyang	https://github.com/brickyang	1	0	0	1
bringking	https://github.com/bringking	0	1	0	1
brunobord	https://github.com/brunobord	1	2	0	3
c-schmitz	https://github.com/c-schmitz	1	0	0	1
caiiiycuk	https://github.com/caiiiycuk	6	0	0	6
cancan101	https://github.com/cancan101	0	1	0	1
caneruguz	https://github.com/caneruguz	2	0	0	2
cashaffer	https://github.com/cashaffer	1	0	0	1
cgoldberg	https://github.com/cgoldberg	0	1	0	1
cheironNL	https://github.com/cheironNL	1	1	0	2
chenyl107	https://github.com/chenyl107	2	0	0	2
chouaiech	https://github.com/chouaiech	0	2	0	2
chriscct7	https://github.com/chriscct7	1	0	0	1
chrisdone	https://github.com/chrisdone	0	1	0	1
chrisiaut	https://github.com/chrisiaut	1	0	0	1
chrisrauh	https://github.com/chrisrauh	3	0	0	3
chrissie1	https://github.com/chrissie1	7	0	0	7
chrisspen	https://github.com/chrisspen	1	0	0	1
clefebvre	https://github.com/clefebvre	1	1	0	2
cmenchion	https://github.com/cmenchion	0	1	0	1
coagulant	https://github.com/coagulant	1	0	0	1
corbosman	https://github.com/corbosman	1	0	0	1
dabbler12	https://github.com/dabbler12	1	0	0	1
danjagnow	https://github.com/danjagnow	0	1	0	1
dankelley	https://github.com/dankelley	1	1	0	2
dannychua	https://github.com/dannychua	1	0	0	1
darthdeus	https://github.com/darthdeus	2	0	0	2
datakurre	https://github.com/datakurre	0	4	0	4
davboecki	https://github.com/davboecki	0	10	0	10
davetayls	https://github.com/davetayls	1	0	0	1
davidebbo	https://github.com/davidebbo	0	1	0	1
davidfowl	https://github.com/davidfowl	1	2	0	3
dcgibbons	https://github.com/dcgibbons	1	0	0	1
deepsweet	https://github.com/deepsweet	0	1	0	1
delcypher	https://github.com/delcypher	0	1	0	1
dengemann	https://github.com/dengemann	0	1	0	1
derekeder	https://github.com/derekeder	2	0	0	2
derhansen	https://github.com/derhansen	0	2	0	2
devanubis	https://github.com/devanubis	1	1	0	2
devinsays	https://github.com/devinsays	0	2	0	2
devpascoe	https://github.com/devpascoe	1	1	0	2
dgilperez	https://github.com/dgilperez	1	0	0	1
dimasmith	https://github.com/dimasmith	6	0	0	6
dioslaska	https://github.com/dioslaska	0	1	0	1
diparshin	https://github.com/diparshin	1	0	0	1
djmailhot	https://github.com/djmailhot	7	0	0	7
dkingofpa	https://github.com/dkingofpa	1	0	0	1
dockimbel	https://github.com/dockimbel	0	2	0	2
doncorley	https://github.com/doncorley	2	0	0	2
dreedyman	https://github.com/dreedyman	1	0	0	1
dtrebbien	https://github.com/dtrebbien	1	0	0	1
duduklein	https://github.com/duduklein	1	0	0	1
dylanwinn	https://github.com/dylanwinn	2	0	0	2
ecaldwell	https://github.com/ecaldwell	1	0	0	1
eggman314	https://github.com/eggman314	1	0	0	1
eike-welk	https://github.com/eike-welk	1	0	0	1
elsplatto	https://github.com/elsplatto	0	2	0	2
emiraydin	https://github.com/emiraydin	2	1	0	3
eniskonuk	https://github.com/eniskonuk	1	0	0	1
ericperko	https://github.com/ericperko	0	1	0	1
escorciav	https://github.com/escorciav	1	0	0	1
evilagram	https://github.com/evilagram	1	0	0	1
eviltrout	https://github.com/eviltrout	0	1	0	1
f2prateek	https://github.com/f2prateek	1	0	0	1
felipensp	https://github.com/felipensp	0	1	0	1
ffeldhaus	https://github.com/ffeldhaus	2	0	0	2
firefly-x	https://github.com/firefly-x	1	1	0	2
flashbyte	https://github.com/flashbyte	1	1	0	2
formatjam	https://github.com/formatjam	2	1	0	3
frymaster	https://github.com/frymaster	1	0	0	1
gary-rowe	https://github.com/gary-rowe	1	0	0	1
gavinking	https://github.com/gavinking	3	4	0	7
gavofyork	https://github.com/gavofyork	1	0	0	1
geoffculp	https://github.com/geoffculp	1	0	0	1
gibson042	https://github.com/gibson042	0	1	0	1
gisenmann	https://github.com/gisenmann	1	0	0	1
gkatsanos	https://github.com/gkatsanos	2	0	0	2
gotosleep	https://github.com/gotosleep	0	5	0	5
guanglunw	https://github.com/guanglunw	1	0	0	1
guglielmo	https://github.com/guglielmo	7	0	0	7
guybowden	https://github.com/guybowden	1	0	0	1
hamzasurt	https://github.com/hamzasurt	1	0	0	1
harmonise	https://github.com/harmonise	0	1	0	1
headcanon	https://github.com/headcanon	1	1	0	2
hide92795	https://github.com/hide92795	1	0	0	1
hishidama	https://github.com/hishidama	0	2	0	2
hotchk155	https://github.com/hotchk155	0	2	0	2
iElectric	https://github.com/iElectric	0	1	0	1
ibicdlcod	https://github.com/ibicdlcod	1	1	0	2
ikinesykx	https://github.com/ikinesykx	1	0	0	1
ikostenko	https://github.com/ikostenko	5	0	0	5
iturpablo	https://github.com/iturpablo	1	0	0	1
ivaynberg	https://github.com/ivaynberg	0	3	0	3
jacentino	https://github.com/jacentino	2	0	0	2
jackdoyle	https://github.com/jackdoyle	0	1	0	1
jacknagel	https://github.com/jacknagel	0	2	0	2
jacob9706	https://github.com/jacob9706	0	1	0	1
jacobtoye	https://github.com/jacobtoye	0	11	0	11
jakiestfu	https://github.com/jakiestfu	1	0	0	1
jakkuchan	https://github.com/jakkuchan	2	3	0	5
jarreboum	https://github.com/jarreboum	1	0	0	1
jaspervdj	https://github.com/jaspervdj	0	1	0	1
jbcpollak	https://github.com/jbcpollak	1	0	0	1
jchild3rs	https://github.com/jchild3rs	1	0	0	1
jfelchner	https://github.com/jfelchner	0	5	3	8
jmesserly	https://github.com/jmesserly	1	0	0	1
joergrech	https://github.com/joergrech	1	3	0	4
johnstark	https://github.com/johnstark	1	0	0	1
jojoa1997	https://github.com/jojoa1997	2	0	0	2
jonatkins	https://github.com/jonatkins	3	1	0	4
joshughes	https://github.com/joshughes	1	0	0	1
jtremback	https://github.com/jtremback	1	0	0	1
jturnbull	https://github.com/jturnbull	1	0	0	1
juliusmaj	https://github.com/juliusmaj	1	0	0	1
jvsivaram	https://github.com/jvsivaram	1	0	0	1
jwaldmann	https://github.com/jwaldmann	0	1	0	1
kdekooter	https://github.com/kdekooter	4	0	0	4
kjacobson	https://github.com/kjacobson	2	0	0	2
kjohnston	https://github.com/kjohnston	0	1	0	1
kmalakoff	https://github.com/kmalakoff	0	1	0	1
knicklabs	https://github.com/knicklabs	2	0	0	2
kochetkov	https://github.com/kochetkov	0	1	0	1
kolorobot	https://github.com/kolorobot	1	0	0	1
koomahnah	https://github.com/koomahnah	1	0	0	1
kswedberg	https://github.com/kswedberg	0	3	1	4
kyletolle	https://github.com/kyletolle	2	0	0	2
larryweya	https://github.com/larryweya	1	0	0	1
leahciMic	https://github.com/leahciMic	1	1	0	2
legastero	https://github.com/legastero	0	1	0	1
leistikow	https://github.com/leistikow	0	1	0	1
leon01288	https://github.com/leon01288	1	0	0	1
letiemble	https://github.com/letiemble	0	1	0	1
littlebee	https://github.com/littlebee	1	0	0	1
lodestone	https://github.com/lodestone	1	0	0	1
lolo34140	https://github.com/lolo34140	1	0	0	1
lookfirst	https://github.com/lookfirst	2	0	0	2
louisremi	https://github.com/louisremi	1	0	0	1
louisstow	https://github.com/louisstow	0	2	0	2
lucaspolo	https://github.com/lucaspolo	1	0	0	1
lukeman83	https://github.com/lukeman83	1	1	0	2
lukeweber	https://github.com/lukeweber	0	1	0	1
maartenba	https://github.com/maartenba	0	1	0	1
macrauder	https://github.com/macrauder	0	1	0	1
madisongh	https://github.com/madisongh	4	0	0	4
manirajaa	https://github.com/manirajaa	0	1	0	1
markcox80	https://github.com/markcox80	1	1	0	2
marklight	https://github.com/marklight	1	0	0	1
markstory	https://github.com/markstory	0	1	0	1
martypitt	https://github.com/martypitt	1	0	0	1
mattsears	https://github.com/mattsears	1	0	0	1
mbooth101	https://github.com/mbooth101	0	1	0	1
mcantrell	https://github.com/mcantrell	0	1	0	1
meduoliai	https://github.com/meduoliai	1	0	0	1
messianos	https://github.com/messianos	1	0	0	1
mfncooper	https://github.com/mfncooper	0	1	0	1
mguentner	https://github.com/mguentner	0	1	0	1
michfield	https://github.com/michfield	2	0	0	2
mironside	https://github.com/mironside	5	1	0	6
mlandauer	https://github.com/mlandauer	2	0	0	2
mpolyakov	https://github.com/mpolyakov	4	1	0	5
mrkrstphr	https://github.com/mrkrstphr	20	9	0	29
mrpoptart	https://github.com/mrpoptart	1	0	0	1
mturnwall	https://github.com/mturnwall	1	0	0	1
muaz-khan	https://github.com/muaz-khan	1	0	0	1
mustafamg	https://github.com/mustafamg	1	0	0	1
n-arakawa	https://github.com/n-arakawa	1	0	0	1
narcjkeee	https://github.com/narcjkeee	0	1	0	1
navaneeth	https://github.com/navaneeth	2	3	0	5
neolit123	https://github.com/neolit123	1	0	0	1
nevercast	https://github.com/nevercast	0	1	0	1
nexushive	https://github.com/nexushive	1	0	0	1
nicodewet	https://github.com/nicodewet	1	0	0	1
nightpool	https://github.com/nightpool	0	1	0	1
nirav5884	https://github.com/nirav5884	1	1	0	2
nponeccop	https://github.com/nponeccop	0	3	0	3
o0SPiCa0o	https://github.com/o0SPiCa0o	1	0	0	1
obrignoni	https://github.com/obrignoni	1	0	0	1
odyssomay	https://github.com/odyssomay	3	3	0	6
oldratlee	https://github.com/oldratlee	10	6	0	16
ottoville	https://github.com/ottoville	1	0	0	1
paranoida	https://github.com/paranoida	0	1	0	1
patrickod	https://github.com/patrickod	3	0	0	3
pclifford	https://github.com/pclifford	0	1	0	1
philipmat	https://github.com/philipmat	1	0	0	1
pierredup	https://github.com/pierredup	1	0	0	1
pixelcort	https://github.com/pixelcort	1	0	0	1
pixeltrix	https://github.com/pixeltrix	0	1	0	1
pluxdotse	https://github.com/pluxdotse	1	0	0	1
pmhsfelix	https://github.com/pmhsfelix	2	0	0	2
progman32	https://github.com/progman32	1	0	0	1
provegard	https://github.com/provegard	1	0	0	1
psi-4ward	https://github.com/psi-4ward	0	1	0	1
pveentjer	https://github.com/pveentjer	2	3	1	6
pwightman	https://github.com/pwightman	1	0	0	1
pwnage101	https://github.com/pwnage101	1	0	0	1
radiocity	https://github.com/radiocity	0	2	0	2
ralphbean	https://github.com/ralphbean	1	0	0	1
redjazz96	https://github.com/redjazz96	0	1	0	1
remogatto	https://github.com/remogatto	0	1	0	1
remyboire	https://github.com/remyboire	1	0	0	1
rgrinberg	https://github.com/rgrinberg	1	0	0	1
richardjm	https://github.com/richardjm	1	0	0	1
rjonathan	https://github.com/rjonathan	1	0	0	1
rnicholus	https://github.com/rnicholus	0	1	0	1
robhudson	https://github.com/robhudson	1	0	0	1
robseward	https://github.com/robseward	1	0	0	1
rogerwang	https://github.com/rogerwang	0	1	0	1
rothariel	https://github.com/rothariel	0	2	0	2
rowdielou	https://github.com/rowdielou	1	1	0	2
rutgerkok	https://github.com/rutgerkok	0	1	0	1
rvdpluijm	https://github.com/rvdpluijm	1	0	0	1
s0undt3ch	https://github.com/s0undt3ch	0	1	0	1
salzhrani	https://github.com/salzhrani	0	1	0	1
samholmes	https://github.com/samholmes	2	1	0	3
sanjith11	https://github.com/sanjith11	1	0	0	1
sarperdag	https://github.com/sarperdag	0	1	0	1
sarroutbi	https://github.com/sarroutbi	0	1	0	1
sciabarra	https://github.com/sciabarra	0	1	0	1
