select8::user	select8::url	select8::opened_count	select8::closed_count	select8::reopened_count	select8::total_actions_count
chris-smith	https://github.com/chris-smith	1	0	0	1
chrisinajar	https://github.com/chrisinajar	4	1	0	5
chrismerris	https://github.com/chrismerris	1	0	0	1
chrismwendt	https://github.com/chrismwendt	0	1	0	1
chrisnatali	https://github.com/chrisnatali	0	1	0	1
chrissnyder	https://github.com/chrissnyder	1	0	0	1
chrisvfritz	https://github.com/chrisvfritz	1	0	0	1
cincodenada	https://github.com/cincodenada	1	0	0	1
citizenmatt	https://github.com/citizenmatt	1	0	0	1
citricsquid	https://github.com/citricsquid	1	0	0	1
clayallsopp	https://github.com/clayallsopp	0	1	0	1
coderespawn	https://github.com/coderespawn	1	0	0	1
coderhaoxin	https://github.com/coderhaoxin	3	0	0	3
commuterjoy	https://github.com/commuterjoy	1	0	0	1
conejoninja	https://github.com/conejoninja	0	1	0	1
cookiecraft	https://github.com/cookiecraft	2	0	0	2
corydorning	https://github.com/corydorning	1	0	0	1
cubieplayer	https://github.com/cubieplayer	1	17	1	19
cybersiddhu	https://github.com/cybersiddhu	1	0	0	1
cycomachead	https://github.com/cycomachead	1	0	0	1
dalvirsaini	https://github.com/dalvirsaini	2	0	0	2
danialfarid	https://github.com/danialfarid	0	3	0	3
danielaixer	https://github.com/danielaixer	0	1	0	1
danielnaber	https://github.com/danielnaber	1	0	0	1
danielzilli	https://github.com/danielzilli	1	0	0	1
danmatthews	https://github.com/danmatthews	1	0	0	1
dannystaple	https://github.com/dannystaple	2	1	0	3
datacarepro	https://github.com/datacarepro	3	3	0	6
daurnimator	https://github.com/daurnimator	1	0	0	1
davepacheco	https://github.com/davepacheco	1	1	0	2
daveybravey	https://github.com/daveybravey	1	0	0	1
davidbenton	https://github.com/davidbenton	1	0	0	1
davidfestal	https://github.com/davidfestal	0	1	0	1
davidmccabe	https://github.com/davidmccabe	1	0	0	1
dcunited001	https://github.com/dcunited001	1	0	0	1
deathlord87	https://github.com/deathlord87	1	0	0	1
dermeister0	https://github.com/dermeister0	1	0	0	1
desarrolla2	https://github.com/desarrolla2	1	0	0	1
devalicious	https://github.com/devalicious	8	1	0	9
deviousdodo	https://github.com/deviousdodo	1	0	0	1
devongovett	https://github.com/devongovett	0	1	0	1
dexterpratt	https://github.com/dexterpratt	1	7	0	8
diegoviola1	https://github.com/diegoviola1	1	0	0	1
dinhviethoa	https://github.com/dinhviethoa	1	4	0	5
dirk-thomas	https://github.com/dirk-thomas	1	1	0	2
donatqueens	https://github.com/donatqueens	0	2	0	2
donszelmann	https://github.com/donszelmann	0	3	0	3
dougfleming	https://github.com/dougfleming	1	2	0	3
dougrdotnet	https://github.com/dougrdotnet	1	0	0	1
dragondagda	https://github.com/dragondagda	1	0	0	1
drapostolos	https://github.com/drapostolos	2	0	0	2
drixselecta	https://github.com/drixselecta	1	0	0	1
drummer3333	https://github.com/drummer3333	0	1	0	1
drunkhacker	https://github.com/drunkhacker	1	3	0	4
dschuermann	https://github.com/dschuermann	21	14	0	35
dylanfprice	https://github.com/dylanfprice	0	1	0	1
dylanjbarth	https://github.com/dylanjbarth	2	0	0	2
eddiefisher	https://github.com/eddiefisher	1	0	0	1
edgeloyalty	https://github.com/edgeloyalty	1	0	0	1
elainethale	https://github.com/elainethale	0	1	0	1
elliotpotts	https://github.com/elliotpotts	1	0	0	1
elliotwoods	https://github.com/elliotwoods	3	1	0	4
ellisonleao	https://github.com/ellisonleao	1	0	0	1
eternaltyro	https://github.com/eternaltyro	1	0	0	1
etorreborre	https://github.com/etorreborre	0	1	0	1
facultymatt	https://github.com/facultymatt	2	1	0	3
ferlinhusky	https://github.com/ferlinhusky	0	1	0	1
flaviamissi	https://github.com/flaviamissi	1	1	0	2
fndomariano	https://github.com/fndomariano	2	0	0	2
freddejones	https://github.com/freddejones	1	3	0	4
freeride280	https://github.com/freeride280	1	0	0	1
fungiblecog	https://github.com/fungiblecog	1	0	0	1
fxaeberhard	https://github.com/fxaeberhard	4	5	0	9
gareth-rees	https://github.com/gareth-rees	2	2	0	4
garrynewman	https://github.com/garrynewman	0	1	0	1
garysieling	https://github.com/garysieling	5	0	0	5
garysweaver	https://github.com/garysweaver	0	1	0	1
gblackMitre	https://github.com/gblackMitre	0	1	0	1
geremyCohen	https://github.com/geremyCohen	0	2	0	2
ginatrapani	https://github.com/ginatrapani	0	3	0	3
ginjaninja1	https://github.com/ginjaninja1	1	0	0	1
giovaandrea	https://github.com/giovaandrea	1	0	0	1
githubsmilo	https://github.com/githubsmilo	1	1	0	2
gizmotronic	https://github.com/gizmotronic	0	1	0	1
gluklichman	https://github.com/gluklichman	2	0	0	2
gnistdesign	https://github.com/gnistdesign	1	0	0	1
grantemsley	https://github.com/grantemsley	1	0	0	1
greenleader	https://github.com/greenleader	1	0	0	1
grzesiekmos	https://github.com/grzesiekmos	0	1	1	2
gurgelrenan	https://github.com/gurgelrenan	1	0	0	1
hanshoglund	https://github.com/hanshoglund	7	3	0	10
harshavarma	https://github.com/harshavarma	1	0	0	1
helenvarley	https://github.com/helenvarley	0	1	0	1
hellogerard	https://github.com/hellogerard	1	0	0	1
henrikbjorn	https://github.com/henrikbjorn	0	2	0	2
highfeeling	https://github.com/highfeeling	2	2	0	4
hishammalik	https://github.com/hishammalik	0	1	0	1
houseofzeus	https://github.com/houseofzeus	0	0	1	1
hunterowens	https://github.com/hunterowens	1	0	0	1
illicomedia	https://github.com/illicomedia	1	0	0	1
indevizible	https://github.com/indevizible	1	0	0	1
ipostanogov	https://github.com/ipostanogov	1	0	0	1
ivaylokenov	https://github.com/ivaylokenov	0	1	0	1
jairofsouza	https://github.com/jairofsouza	1	0	0	1
jakubklimek	https://github.com/jakubklimek	2	5	0	7
jamesalbert	https://github.com/jamesalbert	0	2	0	2
jamesarosen	https://github.com/jamesarosen	0	1	0	1
jameswilson	https://github.com/jameswilson	1	0	0	1
janwijbrand	https://github.com/janwijbrand	1	0	0	1
jarofghosts	https://github.com/jarofghosts	1	0	0	1
javisantana	https://github.com/javisantana	1	1	0	2
jayseventwo	https://github.com/jayseventwo	1	0	0	1
jbailey2010	https://github.com/jbailey2010	6	0	0	6
jefffischer	https://github.com/jefffischer	0	1	0	1
jeremyselan	https://github.com/jeremyselan	1	0	0	1
jimsproject	https://github.com/jimsproject	1	0	0	1
jiyinyiyong	https://github.com/jiyinyiyong	2	0	0	2
jliebermann	https://github.com/jliebermann	1	0	0	1
jmatsushita	https://github.com/jmatsushita	2	2	0	4
jmlemetayer	https://github.com/jmlemetayer	4	0	0	4
joachimmetz	https://github.com/joachimmetz	2	0	0	2
joaogabriel	https://github.com/joaogabriel	5	0	0	5
joelrbrandt	https://github.com/joelrbrandt	1	0	0	1
johnnyquest	https://github.com/johnnyquest	2	0	0	2
jonathanong	https://github.com/jonathanong	1	9	0	10
jonkristian	https://github.com/jonkristian	1	0	0	1
jorin-vogel	https://github.com/jorin-vogel	1	4	0	5
josephspens	https://github.com/josephspens	4	2	0	6
juliotaylor	https://github.com/juliotaylor	1	0	0	1
kalisjoshua	https://github.com/kalisjoshua	9	2	0	11
karabijavad	https://github.com/karabijavad	1	0	0	1
kardkovacsi	https://github.com/kardkovacsi	1	1	0	2
karolherbst	https://github.com/karolherbst	0	1	0	1
kastiglione	https://github.com/kastiglione	1	1	0	2
keithbostic	https://github.com/keithbostic	0	1	0	1
kenshiuechi	https://github.com/kenshiuechi	1	0	0	1
kevinSuttle	https://github.com/kevinSuttle	1	0	0	1
kgeographer	https://github.com/kgeographer	1	0	0	1
kikutiandre	https://github.com/kikutiandre	1	0	0	1
kimeswenger	https://github.com/kimeswenger	0	1	0	1
kittykiller	https://github.com/kittykiller	1	0	0	1
klahnakoski	https://github.com/klahnakoski	0	1	0	1
klamontagne	https://github.com/klamontagne	1	0	0	1
kmhcreative	https://github.com/kmhcreative	1	0	0	1
knownasilya	https://github.com/knownasilya	1	0	0	1
korsvanloon	https://github.com/korsvanloon	1	0	0	1
krampstudio	https://github.com/krampstudio	0	1	0	1
krasnoukhov	https://github.com/krasnoukhov	0	1	0	1
krestenkrab	https://github.com/krestenkrab	1	0	0	1
kunalbalani	https://github.com/kunalbalani	1	0	0	1
kurisuwhyte	https://github.com/kurisuwhyte	1	0	0	1
kwaledesign	https://github.com/kwaledesign	2	0	0	2
kylejohnson	https://github.com/kylejohnson	1	0	0	1
lalitkapoor	https://github.com/lalitkapoor	1	1	0	2
lasitha1991	https://github.com/lasitha1991	0	1	0	1
laurikimmel	https://github.com/laurikimmel	0	1	0	1
littlelazer	https://github.com/littlelazer	2	0	0	2
lloydwatkin	https://github.com/lloydwatkin	2	1	0	3
louismullie	https://github.com/louismullie	0	1	0	1
lukas-vlcek	https://github.com/lukas-vlcek	0	1	0	1
lukeredpath	https://github.com/lukeredpath	1	4	0	5
macournoyer	https://github.com/macournoyer	0	4	0	4
maherkassim	https://github.com/maherkassim	3	0	0	3
maikelwever	https://github.com/maikelwever	1	0	0	1
malteseduck	https://github.com/malteseduck	2	0	0	2
marek-surek	https://github.com/marek-surek	1	0	0	1
markathomas	https://github.com/markathomas	1	0	0	1
markcornick	https://github.com/markcornick	1	0	0	1
marksievers	https://github.com/marksievers	1	0	0	1
martinbooth	https://github.com/martinbooth	1	0	0	1
maselpopowo	https://github.com/maselpopowo	2	2	0	4
matthewelse	https://github.com/matthewelse	0	1	0	1
mattupstate	https://github.com/mattupstate	2	0	0	2
mbroecheler	https://github.com/mbroecheler	1	1	0	2
metalivedev	https://github.com/metalivedev	1	0	0	1
michaelfung	https://github.com/michaelfung	0	2	0	2
miguelpeixe	https://github.com/miguelpeixe	1	2	0	3
mikemcquaid	https://github.com/mikemcquaid	0	2	0	2
mikepatrick	https://github.com/mikepatrick	0	3	0	3
milanraulim	https://github.com/milanraulim	1	0	0	1
miloandmilk	https://github.com/miloandmilk	1	1	0	2
mindplay-dk	https://github.com/mindplay-dk	3	2	0	5
mmoussallam	https://github.com/mmoussallam	1	2	0	3
mohitbhoite	https://github.com/mohitbhoite	0	4	0	4
mojavelinux	https://github.com/mojavelinux	1	0	0	1
monkeypants	https://github.com/monkeypants	2	0	0	2
montrezorro	https://github.com/montrezorro	0	1	0	1
mosesonline	https://github.com/mosesonline	1	0	0	1
mvillagordo	https://github.com/mvillagordo	0	1	0	1
myleshorton	https://github.com/myleshorton	0	2	0	2
negrosombra	https://github.com/negrosombra	1	0	0	1
ngehlenborg	https://github.com/ngehlenborg	5	0	0	5
nickjackson	https://github.com/nickjackson	2	0	0	2
nicoleglynn	https://github.com/nicoleglynn	8	0	0	8
nicoschtein	https://github.com/nicoschtein	0	1	0	1
ninetwozero	https://github.com/ninetwozero	0	1	0	1
nixterrimus	https://github.com/nixterrimus	1	0	0	1
oloflarsson	https://github.com/oloflarsson	0	2	0	2
omarshammas	https://github.com/omarshammas	0	3	0	3
onierstrasz	https://github.com/onierstrasz	1	0	0	1
ortuagustin	https://github.com/ortuagustin	0	1	0	1
patrikarlos	https://github.com/patrikarlos	1	0	0	1
paulddraper	https://github.com/paulddraper	2	0	0	2
paulmwatson	https://github.com/paulmwatson	1	2	0	3
paulrblakey	https://github.com/paulrblakey	1	0	0	1
pencilcheck	https://github.com/pencilcheck	1	0	0	1
photonstorm	https://github.com/photonstorm	1	0	0	1
pombredanne	https://github.com/pombredanne	1	0	0	1
poweruser82	https://github.com/poweruser82	1	0	0	1
pranav-gopi	https://github.com/pranav-gopi	0	1	0	1
preinheimer	https://github.com/preinheimer	1	0	0	1
psychobunny	https://github.com/psychobunny	0	3	0	3
rafaelfaria	https://github.com/rafaelfaria	1	0	0	1
rafbermudez	https://github.com/rafbermudez	1	0	0	1
randyzwitch	https://github.com/randyzwitch	1	0	0	1
rdoursenaud	https://github.com/rdoursenaud	0	1	0	1
reactormonk	https://github.com/reactormonk	1	0	0	1
reejosamuel	https://github.com/reejosamuel	1	0	0	1
remomueller	https://github.com/remomueller	4	0	0	4
reteprelief	https://github.com/reteprelief	1	2	1	4
reynardmc22	https://github.com/reynardmc22	1	0	0	1
richardkiss	https://github.com/richardkiss	0	2	0	2
rmdashrf-gh	https://github.com/rmdashrf-gh	1	0	0	1
robertinant	https://github.com/robertinant	0	3	0	3
robertwijas	https://github.com/robertwijas	0	1	0	1
robfletcher	https://github.com/robfletcher	1	0	0	1
robotboy655	https://github.com/robotboy655	0	3	0	3
rodrigopolo	https://github.com/rodrigopolo	1	0	0	1
romaonthego	https://github.com/romaonthego	0	3	0	3
romsearcher	https://github.com/romsearcher	1	0	0	1
rpandey1234	https://github.com/rpandey1234	2	3	0	5
rueckstiess	https://github.com/rueckstiess	4	2	0	6
rurseekatze	https://github.com/rurseekatze	1	0	0	1
rustybailey	https://github.com/rustybailey	1	0	0	1
rvangsgaard	https://github.com/rvangsgaard	1	0	0	1
ryancarlson	https://github.com/ryancarlson	0	1	0	1
ryanstewart	https://github.com/ryanstewart	0	1	0	1
ryanwooten6	https://github.com/ryanwooten6	2	2	0	4
sc0ttkclark	https://github.com/sc0ttkclark	0	16	0	16
scottgarner	https://github.com/scottgarner	0	1	0	1
senhorzinho	https://github.com/senhorzinho	7	3	0	10
sergeylukin	https://github.com/sergeylukin	1	2	0	3
sergiopasra	https://github.com/sergiopasra	1	0	0	1
shaoshuai33	https://github.com/shaoshuai33	0	3	0	3
shuklaalok7	https://github.com/shuklaalok7	1	0	0	1
silentroach	https://github.com/silentroach	1	1	0	2
sjhcockrell	https://github.com/sjhcockrell	2	0	0	2
sjmackenzie	https://github.com/sjmackenzie	2	0	0	2
skorasaurus	https://github.com/skorasaurus	2	0	0	2
slip4stream	https://github.com/slip4stream	1	0	0	1
smartinez87	https://github.com/smartinez87	0	1	0	1
smiggle0404	https://github.com/smiggle0404	1	0	0	1
solarmystic	https://github.com/solarmystic	0	1	0	1
songjiayang	https://github.com/songjiayang	1	1	0	2
springmeyer	https://github.com/springmeyer	3	4	0	7
stefan-kolb	https://github.com/stefan-kolb	1	0	0	1
stephenmuss	https://github.com/stephenmuss	0	2	0	2
stereosteve	https://github.com/stereosteve	0	1	0	1
steveworley	https://github.com/steveworley	1	0	0	1
strongriley	https://github.com/strongriley	1	0	0	1
studentIvan	https://github.com/studentIvan	1	0	0	1
surrealroad	https://github.com/surrealroad	1	1	0	2
tablatronix	https://github.com/tablatronix	0	0	1	1
tangsomnang	https://github.com/tangsomnang	1	0	0	1
tatsuhiro-t	https://github.com/tatsuhiro-t	0	1	1	2
themarkness	https://github.com/themarkness	1	0	0	1
theopolisme	https://github.com/theopolisme	1	1	1	3
thiagodiogo	https://github.com/thiagodiogo	0	1	0	1
thomasmckay	https://github.com/thomasmckay	1	0	0	1
timgalebach	https://github.com/timgalebach	0	1	0	1
timlesallen	https://github.com/timlesallen	1	0	0	1
timwhitlock	https://github.com/timwhitlock	1	1	0	2
tmcallaghan	https://github.com/tmcallaghan	1	0	0	1
toastdriven	https://github.com/toastdriven	0	2	0	2
tomasherman	https://github.com/tomasherman	0	1	0	1
tomrittervg	https://github.com/tomrittervg	1	0	0	1
trestletech	https://github.com/trestletech	0	1	0	1
tsilbermann	https://github.com/tsilbermann	1	0	0	1
tstellanova	https://github.com/tstellanova	0	6	0	6
twaddington	https://github.com/twaddington	1	1	0	2
tylersticka	https://github.com/tylersticka	1	0	0	1
unclecheese	https://github.com/unclecheese	0	2	0	2
utkarsh2012	https://github.com/utkarsh2012	1	0	0	1
uturuncoglu	https://github.com/uturuncoglu	2	0	0	2
uvbeenzaned	https://github.com/uvbeenzaned	1	0	0	1
veritasUnae	https://github.com/veritasUnae	3	2	0	5
victorquinn	https://github.com/victorquinn	1	0	0	1
vincentchan	https://github.com/vincentchan	1	0	0	1
visionmedia	https://github.com/visionmedia	0	4	0	4
vitorhirota	https://github.com/vitorhirota	0	1	0	1
wangchangli	https://github.com/wangchangli	0	7	0	7
wereHamster	https://github.com/wereHamster	1	0	0	1
wiedzmin137	https://github.com/wiedzmin137	1	0	0	1
wonderfulll	https://github.com/wonderfulll	1	0	0	1
xiaoyuxiong	https://github.com/xiaoyuxiong	2	0	0	2
yamanetoshi	https://github.com/yamanetoshi	0	2	0	2
yaneurabeya	https://github.com/yaneurabeya	1	0	0	1
yangchenhui	https://github.com/yangchenhui	0	5	1	6
yobbobanana	https://github.com/yobbobanana	1	0	0	1
yodantauber	https://github.com/yodantauber	3	0	0	3
yoshuawuyts	https://github.com/yoshuawuyts	2	1	0	3
yshollander	https://github.com/yshollander	1	0	0	1
yuki-kimoto	https://github.com/yuki-kimoto	0	1	0	1
zadmarbella	https://github.com/zadmarbella	4	0	0	4
zakyshareef	https://github.com/zakyshareef	1	1	1	3
zanematthew	https://github.com/zanematthew	2	2	0	4
zhaozhiming	https://github.com/zhaozhiming	2	1	0	3
zhuangyitao	https://github.com/zhuangyitao	1	1	0	2
AaronWebster	https://github.com/AaronWebster	1	0	0	1
AdamHolwerda	https://github.com/AdamHolwerda	1	0	0	1
AlexCharlton	https://github.com/AlexCharlton	0	1	0	1
AlexMerser21	https://github.com/AlexMerser21	1	0	0	1
AnodeCathode	https://github.com/AnodeCathode	1	0	0	1
Bananeweizen	https://github.com/Bananeweizen	3	0	0	3
Bariloche123	https://github.com/Bariloche123	6	0	0	6
BaseInfinity	https://github.com/BaseInfinity	1	1	0	2
Bigwebmaster	https://github.com/Bigwebmaster	0	1	0	1
BlythMeister	https://github.com/BlythMeister	2	1	0	3
CarlRosschou	https://github.com/CarlRosschou	1	0	0	1
ChrisPortman	https://github.com/ChrisPortman	1	0	0	1
Corinrypkema	https://github.com/Corinrypkema	3	4	0	7
CovertJaguar	https://github.com/CovertJaguar	0	3	0	3
CryptoManiac	https://github.com/CryptoManiac	1	0	0	1
DanielRedOak	https://github.com/DanielRedOak	1	1	0	2
DarrenNguyen	https://github.com/DarrenNguyen	6	0	0	6
DavidCRivera	https://github.com/DavidCRivera	1	0	0	1
DeanGonzalez	https://github.com/DeanGonzalez	8	0	0	8
DenisPitcher	https://github.com/DenisPitcher	0	1	0	1
Dunkleosteus	https://github.com/Dunkleosteus	0	1	0	1
Echo3ToEcho7	https://github.com/Echo3ToEcho7	0	1	0	1
Fansibubbles	https://github.com/Fansibubbles	1	0	0	1
FelipeCabral	https://github.com/FelipeCabral	1	1	0	2
FelixHansson	https://github.com/FelixHansson	1	1	0	2
Fleshgrinder	https://github.com/Fleshgrinder	0	1	0	1
FredrikNoren	https://github.com/FredrikNoren	0	1	0	1
Gargamel1989	https://github.com/Gargamel1989	19	0	0	19
GeekOnCoffee	https://github.com/GeekOnCoffee	0	1	0	1
GeertLitjens	https://github.com/GeertLitjens	1	0	0	1
GlyphStudios	https://github.com/GlyphStudios	1	0	0	1
HackerManiac	https://github.com/HackerManiac	1	0	0	1
Higginbottom	https://github.com/Higginbottom	1	2	0	3
IbeVanmeenen	https://github.com/IbeVanmeenen	0	5	0	5
JamesMGreene	https://github.com/JamesMGreene	1	0	0	1
JeffBezanson	https://github.com/JeffBezanson	2	0	0	2
JeffJacobson	https://github.com/JeffJacobson	0	1	0	1
JingxuanWang	https://github.com/JingxuanWang	1	0	0	1
JohnSmith-LT	https://github.com/JohnSmith-LT	0	2	0	2
JosephSilber	https://github.com/JosephSilber	1	0	0	1
JpDeathBlade	https://github.com/JpDeathBlade	6	0	0	6
Jscortechini	https://github.com/Jscortechini	1	0	0	1
KartikTalwar	https://github.com/KartikTalwar	0	1	0	1
KernelForbin	https://github.com/KernelForbin	1	0	0	1
KlavsKlavsen	https://github.com/KlavsKlavsen	1	0	0	1
Kosta-Github	https://github.com/Kosta-Github	0	1	0	1
LaurenSims03	https://github.com/LaurenSims03	1	0	0	1
Magnifikator	https://github.com/Magnifikator	1	0	0	1
MarcDiethelm	https://github.com/MarcDiethelm	2	0	0	2
MartinPodval	https://github.com/MartinPodval	1	0	0	1
MattScherzer	https://github.com/MattScherzer	0	1	0	1
MehulChoksey	https://github.com/MehulChoksey	0	3	0	3
Michael2008S	https://github.com/Michael2008S	1	0	0	1
MyfanwyNixon	https://github.com/MyfanwyNixon	3	0	0	3
OndraMaterna	https://github.com/OndraMaterna	1	0	0	1
PaigePonzeka	https://github.com/PaigePonzeka	1	0	0	1
PascalPrecht	https://github.com/PascalPrecht	2	0	0	2
Patrick-Reed	https://github.com/Patrick-Reed	1	0	0	1
Pewpewarrows	https://github.com/Pewpewarrows	1	0	0	1
PirateCoffee	https://github.com/PirateCoffee	1	0	0	1
PreetamJinka	https://github.com/PreetamJinka	1	0	0	1
RakeshKumarV	https://github.com/RakeshKumarV	1	0	0	1
RobinHerbots	https://github.com/RobinHerbots	0	0	1	1
RomanMinenok	https://github.com/RomanMinenok	1	1	0	2
SChamberlain	https://github.com/SChamberlain	1	1	0	2
Serhioromano	https://github.com/Serhioromano	1	0	0	1
ShikiOkasaka	https://github.com/ShikiOkasaka	2	1	0	3
SiamKreative	https://github.com/SiamKreative	1	0	0	1
Skalbaggsmos	https://github.com/Skalbaggsmos	1	0	0	1
SpaceRichard	https://github.com/SpaceRichard	1	0	0	1
StudioNoctis	https://github.com/StudioNoctis	1	1	0	2
SublightLabs	https://github.com/SublightLabs	1	0	0	1
SunflowerZZZ	https://github.com/SunflowerZZZ	1	0	0	1
ThePearlyBum	https://github.com/ThePearlyBum	1	0	0	1
ThomasGirard	https://github.com/ThomasGirard	1	0	0	1
TomSteinberg	https://github.com/TomSteinberg	1	0	0	1
WillemPaling	https://github.com/WillemPaling	0	1	0	1
Wolffenstein	https://github.com/Wolffenstein	0	2	0	2
agentphoenix	https://github.com/agentphoenix	1	0	0	1
alberovalley	https://github.com/alberovalley	5	2	0	7
alexcrichton	https://github.com/alexcrichton	1	2	0	3
alfred-valve	https://github.com/alfred-valve	0	7	0	7
alihassan711	https://github.com/alihassan711	1	0	0	1
analytically	https://github.com/analytically	1	0	0	1
andersonorui	https://github.com/andersonorui	4	5	0	9
angel-manuel	https://github.com/angel-manuel	2	1	0	3
anime4christ	https://github.com/anime4christ	1	0	0	1
anthonybruno	https://github.com/anthonybruno	1	0	0	1
antonzherdev	https://github.com/antonzherdev	0	4	0	4
anupanup2001	https://github.com/anupanup2001	1	2	0	3
anupkejriwal	https://github.com/anupkejriwal	2	1	0	3
architshukla	https://github.com/architshukla	2	2	0	4
arvind-naidu	https://github.com/arvind-naidu	0	1	0	1
aslakknutsen	https://github.com/aslakknutsen	0	1	0	1
atelierabbey	https://github.com/atelierabbey	2	1	0	3
austinhappel	https://github.com/austinhappel	0	1	0	1
avanderhoorn	https://github.com/avanderhoorn	0	5	0	5
axelfontaine	https://github.com/axelfontaine	0	1	0	1
bbodenmiller	https://github.com/bbodenmiller	11	5	0	16
beechboy2000	https://github.com/beechboy2000	1	0	0	1
benwhite1992	https://github.com/benwhite1992	1	0	0	1
bighappyface	https://github.com/bighappyface	0	2	0	2
blakewatters	https://github.com/blakewatters	0	1	0	1
blueleader07	https://github.com/blueleader07	1	1	0	2
borisdamevin	https://github.com/borisdamevin	2	2	0	4
brianherbert	https://github.com/brianherbert	0	1	0	1
brianshumate	https://github.com/brianshumate	1	0	0	1
bruderschaft	https://github.com/bruderschaft	1	0	0	1
brunosmartin	https://github.com/brunosmartin	0	1	0	1
brycejohnson	https://github.com/brycejohnson	1	0	0	1
cameronwhite	https://github.com/cameronwhite	1	0	0	1
carangorango	https://github.com/carangorango	0	1	0	1
carillonator	https://github.com/carillonator	1	0	0	1
carschroeder	https://github.com/carschroeder	1	1	0	2
catamorphism	https://github.com/catamorphism	0	2	0	2
choccybutton	https://github.com/choccybutton	1	0	0	1
chrisblossom	https://github.com/chrisblossom	1	0	0	1
chrisgwerder	https://github.com/chrisgwerder	1	0	0	1
claudiosmweb	https://github.com/claudiosmweb	0	1	0	1
clouddueling	https://github.com/clouddueling	1	0	0	1
codeanticode	https://github.com/codeanticode	0	0	1	1
codemonkey85	https://github.com/codemonkey85	6	5	0	11
countableSet	https://github.com/countableSet	2	0	0	2
cowtowncoder	https://github.com/cowtowncoder	0	4	0	4
crashmaster1	https://github.com/crashmaster1	1	0	0	1
crimsonknave	https://github.com/crimsonknave	9	6	0	15
crustymonkey	https://github.com/crustymonkey	0	1	0	1
damagefilter	https://github.com/damagefilter	0	1	0	1
danieldudzic	https://github.com/danieldudzic	1	1	0	2
danielgroves	https://github.com/danielgroves	1	0	0	1
danieljaouen	https://github.com/danieljaouen	1	0	0	1
dansomething	https://github.com/dansomething	1	0	0	1
daveashworth	https://github.com/daveashworth	0	1	0	1
davetcoleman	https://github.com/davetcoleman	3	0	0	3
david-kennan	https://github.com/david-kennan	1	2	0	3
daviddeutsch	https://github.com/daviddeutsch	0	1	0	1
davidmcclure	https://github.com/davidmcclure	0	1	1	2
davidmoebius	https://github.com/davidmoebius	2	0	0	2
davidw-valve	https://github.com/davidw-valve	0	2	0	2
daydreamqian	https://github.com/daydreamqian	1	0	0	1
deadlyraptor	https://github.com/deadlyraptor	0	1	0	1
deanmalmgren	https://github.com/deanmalmgren	3	0	0	3
degeneration	https://github.com/degeneration	1	0	0	1
divanvisagie	https://github.com/divanvisagie	1	0	0	1
dpbullington	https://github.com/dpbullington	6	5	0	11
dreampursuer	https://github.com/dreampursuer	0	1	0	1
earlNameless	https://github.com/earlNameless	1	0	0	1
eddelbuettel	https://github.com/eddelbuettel	0	1	0	1
eduardogreco	https://github.com/eduardogreco	1	0	0	1
efectokoleos	https://github.com/efectokoleos	0	1	0	1
eightysteele	https://github.com/eightysteele	17	1	0	18
einherjer-uy	https://github.com/einherjer-uy	1	2	0	3
erikhenrique	https://github.com/erikhenrique	9	0	0	9
ferventcoder	https://github.com/ferventcoder	1	1	0	2
fir3pho3nixx	https://github.com/fir3pho3nixx	1	0	0	1
fitrandiddle	https://github.com/fitrandiddle	1	0	0	1
fpietrosanti	https://github.com/fpietrosanti	1	0	0	1
fvanderbiest	https://github.com/fvanderbiest	4	0	0	4
gabipetrovay	https://github.com/gabipetrovay	1	0	0	1
gagan-bansal	https://github.com/gagan-bansal	1	0	0	1
galievruslan	https://github.com/galievruslan	5	0	0	5
georgeOsdDev	https://github.com/georgeOsdDev	2	0	0	2
georgema1982	https://github.com/georgema1982	1	0	0	1
ger-benjamin	https://github.com/ger-benjamin	0	2	0	2
gideondsouza	https://github.com/gideondsouza	1	0	0	1
gideongoldin	https://github.com/gideongoldin	1	0	0	1
githubmonkey	https://github.com/githubmonkey	1	0	0	1
greatestview	https://github.com/greatestview	0	1	0	1
grillorafael	https://github.com/grillorafael	1	0	0	1
grundprinzip	https://github.com/grundprinzip	0	2	0	2
gsamokovarov	https://github.com/gsamokovarov	1	0	0	1
guilherme-pg	https://github.com/guilherme-pg	0	1	0	1
gustavohenke	https://github.com/gustavohenke	1	0	0	1
hackiftekhar	https://github.com/hackiftekhar	3	0	0	3
hellopatrick	https://github.com/hellopatrick	1	0	0	1
heltonritter	https://github.com/heltonritter	2	0	0	2
humanmashine	https://github.com/humanmashine	0	1	0	1
hypeJunction	https://github.com/hypeJunction	0	1	0	1
ianestrachan	https://github.com/ianestrachan	0	1	0	1
imsickofmaps	https://github.com/imsickofmaps	2	0	0	2
internaciulo	https://github.com/internaciulo	1	0	0	1
irodrigo-cds	https://github.com/irodrigo-cds	4	0	0	4
irrelevation	https://github.com/irrelevation	1	0	0	1
jacobbednarz	https://github.com/jacobbednarz	1	0	0	1
jaeandersson	https://github.com/jaeandersson	1	0	0	1
jamesjwarren	https://github.com/jamesjwarren	1	0	0	1
jamiebullock	https://github.com/jamiebullock	0	1	0	1
jasonsanjose	https://github.com/jasonsanjose	0	1	0	1
jcaraballo17	https://github.com/jcaraballo17	0	3	0	3
jeongjaehong	https://github.com/jeongjaehong	0	1	0	1
jerusalemdax	https://github.com/jerusalemdax	1	0	0	1
